27	0 0 1.00362 1.18395 0.86297 1 1 1.8103 1.06478 0.798944 2 2 3.19137 1.71373 0.786281 3 3 1.54128 2.20002 0.911354 4 4 2.43743 2.56718 0.896187 5 5 5.08627 2.05153 0.883744 6 6 0.743732 2.7874 0.876341 7 7 3.4283 2.58208 0.883305 8 8 4.38421 2.69895 0.896247 9 9 0.517485 1.89769 0.868826 10 10 2.40028 1.56798 0.803709 11 11 4.13324 1.74805 0.82452 
28	0 0 0.99033 1.17049 0.864603 1 1 1.80823 1.03984 0.850817 2 2 3.22348 1.71898 0.837124 3 3 1.54296 2.19428 0.913102 4 4 2.45082 2.57679 0.898284 5 5 5.15074 2.05752 0.884244 6 6 0.753141 2.78869 0.876959 7 7 3.46018 2.59554 0.884857 8 8 4.43195 2.70544 0.897352 9 9 0.519201 1.89835 0.870187 10 10 2.41139 1.56593 0.854999 11 11 4.18922 1.75182 0.874214 
