suite,param_value,split,n_nodes,n_edges,mean_area,mean_shape_index,mean_neighbors
Adhesion,0.18,train,53,125,0.7207560539245605,3.942721366882324,4.716980934143066
Adhesion,0.18,train,53,125,0.7311648726463318,3.952606201171875,4.716980934143066
Adhesion,0.18,train,59,141,0.6646981239318848,3.9827587604522705,4.779661178588867
Adhesion,0.18,train,59,141,0.6910576820373535,3.9713099002838135,4.779661178588867
Adhesion,0.18,train,59,141,0.7064326405525208,3.9719109535217285,4.779661178588867
Adhesion,0.18,train,59,141,0.7225087285041809,3.9767940044403076,4.779661178588867
Adhesion,0.18,train,59,141,0.7389248609542847,3.9832816123962402,4.779661178588867
Adhesion,0.18,train,59,141,0.7557244896888733,3.9884696006774902,4.779661178588867
Adhesion,0.18,train,59,141,0.7717664837837219,3.979430675506592,4.779661178588867
Adhesion,0.18,train,64,154,0.7379024624824524,3.964972972869873,4.8125
Adhesion,0.18,train,64,154,0.7520056366920471,3.96464467048645,4.8125
Adhesion,0.18,train,64,154,0.7629106044769287,3.967728853225708,4.8125
Adhesion,0.18,train,64,154,0.7734266519546509,3.9725022315979004,4.8125
Adhesion,0.18,train,70,170,0.7165321111679077,3.9867959022521973,4.857142925262451
Adhesion,0.18,train,81,199,0.6351206302642822,3.952393054962158,4.913580417633057
Adhesion,0.18,train,81,199,0.6426388621330261,3.9409775733947754,4.913580417633057
Adhesion,0.18,train,81,199,0.6499949097633362,3.9373884201049805,4.913580417633057
Adhesion,0.18,train,81,199,0.6571738719940186,3.938131332397461,4.913580417633057
Adhesion,0.18,train,85,210,0.63213711977005,3.9485745429992676,4.941176414489746
Adhesion,0.18,train,85,210,0.642594575881958,3.953549385070801,4.941176414489746
Adhesion,0.18,train,85,210,0.6478427052497864,3.956270933151245,4.941176414489746
Adhesion,0.18,train,85,210,0.6534752249717712,3.963217258453369,4.941176414489746
Adhesion,0.18,train,94,231,0.5944092273712158,3.983379602432251,4.914893627166748
Adhesion,0.18,train,94,231,0.6012579798698425,3.972200393676758,4.914893627166748
Adhesion,0.18,train,94,231,0.6193448305130005,3.9700324535369873,4.914893627166748
Adhesion,0.18,train,94,231,0.6273424029350281,3.9800522327423096,4.914893627166748
Adhesion,0.18,train,94,231,0.6332928538322449,3.9934210777282715,4.914893627166748
Adhesion,0.18,train,94,231,0.636731743812561,4.005853176116943,4.914893627166748
Adhesion,0.18,train,94,231,0.6376724243164062,4.013496398925781,4.914893627166748
Adhesion,0.18,train,102,253,0.5882353186607361,4.011795997619629,4.960784435272217
Adhesion,0.25,train,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,0.25,train,6,9,0.9067862629890442,3.726254463195801,3.0
Adhesion,0.25,train,7,11,0.7783365249633789,3.8046441078186035,3.142857074737549
Adhesion,0.25,train,8,13,0.691413164138794,3.867549419403076,3.25
Adhesion,0.25,train,9,15,0.6343011856079102,3.804642915725708,3.3333332538604736
Adhesion,0.25,train,9,15,0.6729915738105774,3.7790162563323975,3.3333332538604736
Adhesion,0.25,train,9,15,0.7133547067642212,3.773817300796509,3.3333332538604736
Adhesion,0.25,train,9,15,0.750238299369812,3.772718667984009,3.3333332538604736
Adhesion,0.25,train,10,17,0.7038196325302124,3.814363479614258,3.4000000953674316
Adhesion,0.25,train,10,17,0.7781766057014465,3.782670497894287,3.4000000953674316
Adhesion,0.25,train,10,17,0.819507896900177,3.782472610473633,3.4000000953674316
Adhesion,0.25,train,10,17,0.8594511151313782,3.7829785346984863,3.4000000953674316
Adhesion,0.25,train,11,18,0.8035215735435486,3.838249444961548,3.2727272510528564
Adhesion,0.25,train,11,18,0.826084315776825,3.8088784217834473,3.2727272510528564
Adhesion,0.25,train,11,18,0.8457157015800476,3.801888942718506,3.2727272510528564
Adhesion,0.25,train,11,18,0.865104615688324,3.799611806869507,3.2727272510528564
Adhesion,0.25,train,11,18,0.8843076229095459,3.7989702224731445,3.2727272510528564
Adhesion,0.25,train,11,18,0.903080403804779,3.7985708713531494,3.2727272510528564
Adhesion,0.25,train,11,18,0.9229801297187805,3.7963225841522217,3.2727272510528564
Adhesion,0.25,train,12,20,0.8534991145133972,3.814215898513794,3.3333332538604736
Adhesion,0.25,train,12,20,0.8700554966926575,3.799459457397461,3.3333332538604736
Adhesion,0.25,train,12,20,0.8848671913146973,3.7958977222442627,3.3333332538604736
Adhesion,0.25,train,12,20,0.8937768340110779,3.7940986156463623,3.3333332538604736
Adhesion,0.25,train,12,20,0.9026080965995789,3.793503522872925,3.3333332538604736
Adhesion,0.25,train,14,25,0.7758249044418335,3.8756020069122314,3.5714285373687744
Adhesion,0.25,train,15,27,0.7357819080352783,3.871678113937378,3.5999999046325684
Adhesion,0.25,train,17,32,0.6668983697891235,3.869889259338379,3.7647058963775635
Adhesion,0.25,train,17,32,0.7342944145202637,3.8481287956237793,3.7647058963775635
Adhesion,0.25,train,17,32,0.7664390206336975,3.851238489151001,3.7647058963775635
Adhesion,0.25,train,19,36,0.7099756598472595,3.9126651287078857,3.78947377204895
Adhesion,0.25,train,19,36,0.7362213730812073,3.8792884349823,3.78947377204895
Adhesion,0.25,train,19,36,0.7727536559104919,3.8791005611419678,3.78947377204895
Adhesion,0.25,train,19,36,0.8095113039016724,3.883074998855591,3.78947377204895
Adhesion,0.25,train,19,36,0.8440475463867188,3.888240098953247,3.78947377204895
Adhesion,0.25,train,21,39,0.7817749977111816,3.942831516265869,3.7142856121063232
Adhesion,0.25,train,21,39,0.8059638142585754,3.9236385822296143,3.7142856121063232
Adhesion,0.25,train,21,39,0.8461328148841858,3.9214303493499756,3.7142856121063232
Adhesion,0.25,train,21,39,0.8659349083900452,3.9237005710601807,3.7142856121063232
Adhesion,0.25,train,21,39,0.8850501775741577,3.925882577896118,3.7142856121063232
Adhesion,0.25,train,21,39,0.8971118927001953,3.923323154449463,3.7142856121063232
Adhesion,0.25,train,21,39,0.9076607823371887,3.9204037189483643,3.7142856121063232
Adhesion,0.25,train,23,44,0.8366868495941162,3.927885055541992,3.82608699798584
Adhesion,0.25,train,23,44,0.8536790013313293,3.908662796020508,3.82608699798584
Adhesion,0.25,train,23,44,0.8694892525672913,3.9007551670074463,3.82608699798584
Adhesion,0.25,train,23,44,0.8789961338043213,3.8950247764587402,3.82608699798584
Adhesion,0.25,train,26,52,0.7917702794075012,3.8754611015319824,4.0
Adhesion,0.25,train,28,56,0.7443974614143372,3.8880603313446045,4.0
Adhesion,0.25,train,30,62,0.7099236845970154,3.8926138877868652,4.133333206176758
Adhesion,0.25,train,30,62,0.7311624884605408,3.8807790279388428,4.133333206176758
Adhesion,0.25,train,30,62,0.7532534003257751,3.8818767070770264,4.133333206176758
Adhesion,0.25,train,30,63,0.7738587856292725,3.88492488861084,4.199999809265137
Adhesion,0.25,train,34,75,0.6976438164710999,3.938295602798462,4.411764621734619
Adhesion,0.25,train,34,75,0.7110952734947205,3.8918044567108154,4.411764621734619
Adhesion,0.25,train,34,75,0.7289518713951111,3.893594264984131,4.411764621734619
Adhesion,0.25,train,34,75,0.7698557376861572,3.912782669067383,4.411764621734619
Adhesion,0.25,train,38,84,0.7037808299064636,3.9556167125701904,4.4210524559021
Adhesion,0.25,train,38,84,0.7296335101127625,3.9386022090911865,4.4210524559021
Adhesion,0.25,train,38,84,0.754706621170044,3.940542459487915,4.4210524559021
Adhesion,0.25,train,38,84,0.7783138155937195,3.9469025135040283,4.4210524559021
Adhesion,0.25,train,38,85,0.8009347915649414,3.952916145324707,4.473684310913086
Adhesion,0.25,train,38,85,0.8226416707038879,3.956784725189209,4.473684310913086
Adhesion,0.25,train,38,85,0.8410167694091797,3.9592278003692627,4.473684310913086
Adhesion,0.25,train,38,85,0.8572279214859009,3.960162878036499,4.473684310913086
Adhesion,0.25,train,41,92,0.8221704363822937,3.939323663711548,4.487804889678955
Adhesion,0.25,train,41,92,0.8374658823013306,3.9355435371398926,4.487804889678955
Adhesion,0.25,train,41,92,0.846842348575592,3.9346704483032227,4.487804889678955
Adhesion,0.25,train,41,92,0.8557093739509583,3.9351320266723633,4.487804889678955
Adhesion,0.25,train,46,105,0.7698783874511719,3.9644081592559814,4.5652174949646
Adhesion,0.25,train,50,115,0.7142746448516846,3.934201955795288,4.599999904632568
Adhesion,0.25,train,54,126,0.6681014895439148,3.9291813373565674,4.666666507720947
Adhesion,0.25,train,54,126,0.6742962598800659,3.9190704822540283,4.666666507720947
Adhesion,0.25,train,54,126,0.6819524168968201,3.9209444522857666,4.666666507720947
Adhesion,0.25,train,59,138,0.6378982663154602,3.9648020267486572,4.677966117858887
Adhesion,0.25,train,59,138,0.6438172459602356,3.9338934421539307,4.677966117858887
Adhesion,0.25,train,59,138,0.6512620449066162,3.934494733810425,4.677966117858887
Adhesion,0.25,train,59,138,0.6602413654327393,3.9411346912384033,4.677966117858887
Adhesion,0.25,train,59,138,0.6708155274391174,3.949531078338623,4.677966117858887
Adhesion,0.25,train,65,154,0.6165024638175964,3.9741272926330566,4.738461494445801
Adhesion,0.25,train,65,154,0.6309593319892883,3.964664936065674,4.738461494445801
Adhesion,0.25,train,65,154,0.646971583366394,3.955641031265259,4.738461494445801
Adhesion,0.25,train,65,154,0.6629413366317749,3.955838203430176,4.738461494445801
Adhesion,0.25,train,65,154,0.6957035064697266,3.970398426055908,4.738461494445801
Adhesion,0.25,train,65,154,0.7121841907501221,3.9774227142333984,4.738461494445801
Adhesion,0.25,train,65,154,0.7284342646598816,3.9843270778656006,4.738461494445801
Adhesion,0.25,train,71,168,0.6793690919876099,3.9837405681610107,4.732394218444824
Adhesion,0.25,train,71,168,0.6940363645553589,3.9805805683135986,4.732394218444824
Adhesion,0.25,train,71,167,0.7095999717712402,3.979567289352417,4.704225540161133
Adhesion,0.25,train,71,167,0.7213608026504517,3.9778759479522705,4.704225540161133
Adhesion,0.25,train,71,167,0.7327039241790771,3.980433940887451,4.704225540161133
Adhesion,0.25,train,79,189,0.6684275269508362,3.984287738800049,4.7848100662231445
Adhesion,0.25,train,90,220,0.6042125225067139,3.951967477798462,4.888888835906982
Adhesion,0.25,train,90,220,0.6126667261123657,3.938415288925171,4.888888835906982
Adhesion,0.25,train,90,220,0.6209341287612915,3.935655355453491,4.888888835906982
Adhesion,0.25,train,90,220,0.6279183030128479,3.922966957092285,4.888888835906982
Adhesion,0.25,train,98,242,0.5815987586975098,3.9543938636779785,4.938775539398193
Adhesion,0.25,train,98,243,0.5857017636299133,3.9326071739196777,4.959183692932129
Adhesion,0.25,train,98,242,0.5894087553024292,3.9295921325683594,4.938775539398193
Adhesion,0.25,train,98,242,0.5936076641082764,3.9311697483062744,4.938775539398193
Adhesion,0.25,train,98,242,0.5983064770698547,3.937730550765991,4.938775539398193
Adhesion,0.25,train,107,264,0.558519721031189,3.941727876663208,4.934579372406006
Adhesion,0.5,val,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,0.5,val,6,9,0.8899779319763184,3.7572500705718994,3.0
Adhesion,0.5,val,7,10,0.759276807308197,3.8399064540863037,2.857142925262451
Adhesion,0.5,val,8,11,0.6689455509185791,3.9274959564208984,2.75
Adhesion,0.5,val,9,13,0.6101602911949158,3.9186201095581055,2.8888888359069824
Adhesion,0.5,val,9,13,0.6524168848991394,3.9197285175323486,2.8888888359069824
Adhesion,0.5,val,9,13,0.695184051990509,3.92879056930542,2.8888888359069824
Adhesion,0.5,val,9,13,0.733816921710968,3.9387195110321045,2.8888888359069824
Adhesion,0.5,val,10,15,0.6886693239212036,3.9630210399627686,3.0
Adhesion,0.5,val,10,14,0.7206599712371826,3.9394936561584473,2.799999952316284
Adhesion,0.5,val,10,14,0.7622644901275635,3.9410953521728516,2.799999952316284
Adhesion,0.5,val,10,14,0.8035074472427368,3.9443390369415283,2.799999952316284
Adhesion,0.5,val,10,13,0.8440465927124023,3.9458179473876953,2.5999999046325684
Adhesion,0.5,val,11,14,0.7868086099624634,3.9735772609710693,2.545454502105713
Adhesion,0.5,val,11,14,0.8100216388702393,3.9692041873931885,2.545454502105713
Adhesion,0.5,val,11,14,0.8303859233856201,3.9758987426757812,2.545454502105713
Adhesion,0.5,val,11,14,0.8496983051300049,3.9805235862731934,2.545454502105713
Adhesion,0.5,val,11,14,0.8688663244247437,3.982308864593506,2.545454502105713
Adhesion,0.5,val,11,14,0.8876275420188904,3.9840598106384277,2.545454502105713
Adhesion,0.5,val,11,14,0.8978185653686523,3.9864141941070557,2.545454502105713
Adhesion,0.5,val,11,14,0.9071498513221741,3.9872243404388428,2.545454502105713
Adhesion,0.5,val,12,15,0.83329176902771,3.9845826625823975,2.5
Adhesion,0.5,val,12,15,0.8511237502098083,3.979907751083374,2.5
Adhesion,0.5,val,12,15,0.8661559224128723,3.9808387756347656,2.5
Adhesion,0.5,val,12,15,0.8752829432487488,3.9833881855010986,2.5
Adhesion,0.5,val,12,15,0.8842398524284363,3.9850575923919678,2.5
Adhesion,0.5,val,14,18,0.7527372241020203,4.026317596435547,2.5714285373687744
Adhesion,0.5,val,16,21,0.660486102104187,4.04161262512207,2.625
Adhesion,0.5,val,18,25,0.6023779511451721,3.9968881607055664,2.777777671813965
Adhesion,0.5,val,18,24,0.6387417316436768,3.9831576347351074,2.6666667461395264
Adhesion,0.5,val,18,24,0.6776158809661865,3.990506887435913,2.6666667461395264
Adhesion,0.5,val,18,23,0.7138601541519165,4.002326965332031,2.555555582046509
Adhesion,0.5,val,20,27,0.6703727841377258,4.101851463317871,2.700000047683716
Adhesion,0.5,val,20,27,0.7018901705741882,4.038359642028809,2.700000047683716
Adhesion,0.5,val,20,26,0.7451019883155823,4.034196376800537,2.5999999046325684
Adhesion,0.5,val,20,25,0.7872734069824219,4.033538818359375,2.5
Adhesion,0.5,val,20,25,0.828405499458313,4.038387298583984,2.5
Adhesion,0.5,val,22,26,0.7728515863418579,4.03895902633667,2.3636362552642822
Adhesion,0.5,val,22,26,0.7969278693199158,4.028127193450928,2.3636362552642822
Adhesion,0.5,val,22,26,0.8178436160087585,4.029202461242676,2.3636362552642822
Adhesion,0.5,val,22,26,0.8382889032363892,4.032429218292236,2.3636362552642822
Adhesion,0.5,val,22,26,0.8583767414093018,4.036389350891113,2.3636362552642822
Adhesion,0.5,val,22,26,0.8778575658798218,4.040284633636475,2.3636362552642822
Adhesion,0.5,val,22,26,0.8885917663574219,4.044674873352051,2.3636362552642822
Adhesion,0.5,val,22,26,0.8986837267875671,4.048259258270264,2.3636362552642822
Adhesion,0.5,val,24,28,0.8236865997314453,4.076376438140869,2.3333332538604736
Adhesion,0.5,val,24,27,0.8403856158256531,4.07533073425293,2.25
Adhesion,0.5,val,24,27,0.8550431132316589,4.0813422203063965,2.25
Adhesion,0.5,val,24,27,0.8640336394309998,4.0891947746276855,2.25
Adhesion,0.5,val,24,27,0.8729247450828552,4.096476078033447,2.25
Adhesion,0.5,val,28,31,0.7394148707389832,4.104830741882324,2.2142856121063232
Adhesion,0.5,val,32,37,0.6505159139633179,4.104291915893555,2.3125
Adhesion,0.5,val,36,43,0.5928593277931213,4.070960998535156,2.3888888359069824
Adhesion,0.5,val,36,43,0.6318097710609436,4.064792633056641,2.3888888359069824
Adhesion,0.5,val,36,43,0.6718811988830566,4.071930885314941,2.3888888359069824
Adhesion,0.5,val,36,43,0.7092829942703247,4.080449104309082,2.3888888359069824
Adhesion,0.5,val,40,49,0.6654378175735474,4.1080427169799805,2.450000047683716
Adhesion,0.5,val,40,49,0.6956709623336792,4.086798667907715,2.450000047683716
Adhesion,0.5,val,40,49,0.7366200089454651,4.093871593475342,2.450000047683716
Adhesion,0.5,val,40,49,0.7783229351043701,4.103785991668701,2.450000047683716
Adhesion,0.5,val,40,47,0.8173074722290039,4.112963676452637,2.3499999046325684
Adhesion,0.5,val,44,50,0.7614362835884094,4.100670337677002,2.2727272510528564
Adhesion,0.5,val,44,50,0.7866243720054626,4.097655773162842,2.2727272510528564
Adhesion,0.5,val,44,51,0.8084185123443604,4.0898942947387695,2.3181817531585693
Adhesion,0.5,val,44,51,0.8283575177192688,4.088306903839111,2.3181817531585693
Adhesion,0.5,val,44,51,0.8476405739784241,4.089820861816406,2.3181817531585693
Adhesion,0.5,val,44,51,0.8666653037071228,4.09168815612793,2.3181817531585693
Adhesion,0.5,val,44,51,0.8775568604469299,4.093453884124756,2.3181817531585693
Adhesion,0.5,val,44,51,0.8875320553779602,4.094764709472656,2.3181817531585693
Adhesion,0.5,val,48,58,0.8163039088249207,4.07886266708374,2.4166667461395264
Adhesion,0.5,val,48,57,0.833376944065094,4.076400279998779,2.375
Adhesion,0.5,val,48,57,0.8482527732849121,4.07861852645874,2.375
Adhesion,0.5,val,48,57,0.8573759198188782,4.081860065460205,2.375
Adhesion,0.5,val,48,57,0.8665218353271484,4.085720539093018,2.375
Adhesion,0.5,val,56,67,0.7351080775260925,4.1139302253723145,2.392857074737549
Adhesion,0.5,val,64,84,0.6478463411331177,4.090308666229248,2.625
Adhesion,0.5,val,72,94,0.5860624313354492,4.077024459838867,2.6111111640930176
Adhesion,0.5,val,72,94,0.6213811635971069,4.07908296585083,2.6111111640930176
Adhesion,0.5,val,72,95,0.6596025228500366,4.091692924499512,2.6388888359069824
Adhesion,0.5,val,72,95,0.6944369673728943,4.104286193847656,2.6388888359069824
Adhesion,0.5,val,80,110,0.6507171392440796,4.1249566078186035,2.75
Adhesion,0.5,val,80,112,0.6839380264282227,4.090841293334961,2.799999952316284
Adhesion,0.5,val,80,112,0.7251540422439575,4.096055507659912,2.799999952316284
Adhesion,1.0,val,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,1.0,val,6,8,0.8603344559669495,3.985734224319458,2.6666667461395264
Adhesion,1.0,val,7,4,0.7284507155418396,4.210116386413574,1.1428571939468384
Adhesion,1.0,val,8,3,0.6517103314399719,4.197145938873291,0.75
Adhesion,1.0,val,9,4,0.5912392735481262,4.21315860748291,0.8888888955116272
Adhesion,1.0,val,9,3,0.6421217322349548,4.279895782470703,0.6666666865348816
Adhesion,1.0,val,9,2,0.6905949115753174,4.3016228675842285,0.4444444477558136
Adhesion,1.0,val,9,2,0.7291371822357178,4.302974700927734,0.4444444477558136
Adhesion,1.0,val,10,3,0.6796504259109497,4.349012851715088,0.6000000238418579
Adhesion,1.0,val,10,3,0.7106087803840637,4.336237907409668,0.6000000238418579
Adhesion,1.0,val,10,2,0.7564055323600769,4.384778022766113,0.4000000059604645
Adhesion,1.0,val,10,2,0.8009477853775024,4.380986213684082,0.4000000059604645
Adhesion,1.0,val,10,2,0.8405537605285645,4.382830619812012,0.4000000059604645
Adhesion,1.0,val,11,3,0.7786343097686768,4.387204647064209,0.5454545617103577
Adhesion,1.0,val,11,3,0.8016248345375061,4.431631565093994,0.5454545617103577
Adhesion,1.0,val,11,2,0.8263137936592102,4.467907905578613,0.3636363744735718
Adhesion,1.0,val,11,2,0.8455037474632263,4.469946384429932,0.3636363744735718
Adhesion,1.0,val,11,2,0.8641170263290405,4.4727463722229,0.3636363744735718
Adhesion,1.0,val,11,2,0.882554292678833,4.474932670593262,0.3636363744735718
Adhesion,1.0,val,11,2,0.8921892642974854,4.476714134216309,0.3636363744735718
Adhesion,1.0,val,11,2,0.9016299843788147,4.478095531463623,0.3636363744735718
Adhesion,1.0,val,12,3,0.823972761631012,4.487202167510986,0.5
Adhesion,1.0,val,12,3,0.8427098393440247,4.477480411529541,0.5
Adhesion,1.0,val,12,3,0.8583106994628906,4.4774346351623535,0.5
Adhesion,1.0,val,12,3,0.8676364421844482,4.4783854484558105,0.5
Adhesion,1.0,val,12,3,0.876733124256134,4.479008197784424,0.5
Adhesion,1.0,val,14,5,0.7318195104598999,4.41754150390625,0.7142857313156128
Adhesion,1.0,val,16,7,0.63795405626297,4.4606709480285645,0.875
Adhesion,1.0,val,18,9,0.5761764645576477,4.408173084259033,1.0
Adhesion,1.0,val,18,9,0.618128776550293,4.3854522705078125,1.0
Adhesion,1.0,val,18,9,0.6591450572013855,4.376057147979736,1.0
Adhesion,1.0,val,18,9,0.6968497037887573,4.37619686126709,1.0
Adhesion,1.0,val,20,11,0.6490999460220337,4.424718856811523,1.100000023841858
Adhesion,1.0,val,20,11,0.6830201745033264,4.394126892089844,1.100000023841858
Adhesion,1.0,val,20,11,0.7274207472801208,4.393611907958984,1.100000023841858
Adhesion,1.0,val,20,11,0.7701524496078491,4.399228572845459,1.100000023841858
Adhesion,1.0,val,20,11,0.8115823864936829,4.4068803787231445,1.100000023841858
Adhesion,1.0,val,22,13,0.7516384720802307,4.442178249359131,1.1818181276321411
Adhesion,1.0,val,22,13,0.7758724689483643,4.437053203582764,1.1818181276321411
Adhesion,1.0,val,22,13,0.7975543737411499,4.450191974639893,1.1818181276321411
Adhesion,1.0,val,22,13,0.8185150623321533,4.465864658355713,1.1818181276321411
Adhesion,1.0,val,22,12,0.8399637341499329,4.4743123054504395,1.0909091234207153
Adhesion,1.0,val,22,12,0.8594356775283813,4.480852127075195,1.0909091234207153
Adhesion,1.0,val,22,12,0.8699413537979126,4.4897918701171875,1.0909091234207153
Adhesion,1.0,val,22,12,0.8800948858261108,4.49622106552124,1.0909091234207153
Adhesion,1.0,val,24,14,0.8024892807006836,4.462228775024414,1.1666666269302368
Adhesion,1.0,val,24,14,0.8225244879722595,4.465713977813721,1.1666666269302368
Adhesion,1.0,val,24,14,0.8388827443122864,4.472771167755127,1.1666666269302368
Adhesion,1.0,val,24,14,0.8489778637886047,4.480935573577881,1.1666666269302368
Adhesion,1.0,val,24,14,0.8586485981941223,4.48718786239624,1.1666666269302368
Adhesion,1.0,val,28,18,0.7168847918510437,4.455510139465332,1.2857142686843872
Adhesion,1.0,val,32,23,0.6252456903457642,4.424735069274902,1.4375
Adhesion,1.0,val,36,27,0.5635702610015869,4.365978717803955,1.5
Adhesion,1.0,val,36,27,0.6071465611457825,4.362965106964111,1.5
Adhesion,1.0,val,36,27,0.6495673656463623,4.366207599639893,1.5
Adhesion,1.0,val,36,27,0.6862437725067139,4.373381614685059,1.5
Adhesion,1.0,val,40,30,0.6403573155403137,4.363570690155029,1.5
Adhesion,1.0,val,40,30,0.6735739707946777,4.346357822418213,1.5
Adhesion,1.0,val,40,30,0.718153715133667,4.349372863769531,1.5
Adhesion,1.0,val,40,30,0.7616585493087769,4.352775573730469,1.5
Adhesion,1.0,val,40,30,0.8026846051216125,4.356135368347168,1.5
Adhesion,1.0,val,44,34,0.7413821816444397,4.333911418914795,1.545454502105713
Adhesion,1.0,val,44,34,0.7663695812225342,4.338859558105469,1.545454502105713
Adhesion,1.0,val,44,34,0.7884609699249268,4.3497233390808105,1.545454502105713
Adhesion,1.0,val,44,34,0.8094886541366577,4.358730792999268,1.545454502105713
Adhesion,1.0,val,44,34,0.8299413323402405,4.365540027618408,1.545454502105713
Adhesion,1.0,val,44,34,0.8494510650634766,4.371539115905762,1.545454502105713
Adhesion,1.0,val,44,34,0.8601885437965393,4.380791664123535,1.545454502105713
Adhesion,1.0,val,44,34,0.870650053024292,4.388205528259277,1.545454502105713
Adhesion,1.0,val,48,38,0.7934234738349915,4.353323459625244,1.5833333730697632
Adhesion,1.0,val,48,38,0.8118006587028503,4.354280948638916,1.5833333730697632
Adhesion,1.0,val,48,38,0.8274556994438171,4.3589067459106445,1.5833333730697632
Adhesion,1.0,val,48,38,0.8373637795448303,4.365912914276123,1.5833333730697632
Adhesion,1.0,val,48,38,0.8470911979675293,4.371682643890381,1.5833333730697632
Adhesion,1.0,val,56,47,0.7066838145256042,4.3337812423706055,1.6785714626312256
Adhesion,1.0,val,64,57,0.6086207032203674,4.312447547912598,1.78125
Adhesion,1.0,val,72,64,0.5423392057418823,4.264192581176758,1.7777777910232544
Adhesion,1.0,val,72,63,0.5842949748039246,4.26508903503418,1.75
Adhesion,1.0,val,72,62,0.6273555755615234,4.279967308044434,1.7222222089767456
Adhesion,1.0,val,72,61,0.6688646078109741,4.292515754699707,1.6944444179534912
Adhesion,1.0,val,80,69,0.6229490637779236,4.276334285736084,1.725000023841858
Adhesion,1.0,val,80,68,0.6565405130386353,4.266904354095459,1.7000000476837158
Adhesion,1.0,val,80,68,0.7004272937774658,4.270875453948975,1.7000000476837158
Adhesion,1.0,val,80,68,0.744221568107605,4.276346683502197,1.7000000476837158
Adhesion,2.0,test,6,9,0.8660253882408142,3.722419500350952,3.0
Adhesion,2.0,test,6,0,0.8904644846916199,4.283261775970459,0.0
Adhesion,2.0,test,7,1,0.7309331893920898,4.372466087341309,0.2857142984867096
Adhesion,2.0,test,8,2,0.6198142766952515,4.396949291229248,0.5
Adhesion,2.0,test,9,2,0.5627062916755676,4.635342121124268,0.4444444477558136
Adhesion,2.0,test,9,2,0.610490083694458,4.571039199829102,0.4444444477558136
Adhesion,2.0,test,9,2,0.6626293659210205,4.559564590454102,0.4444444477558136
Adhesion,2.0,test,9,2,0.7047932744026184,4.5667877197265625,0.4444444477558136
Adhesion,2.0,test,10,3,0.6496962904930115,4.51519775390625,0.6000000238418579
Adhesion,2.0,test,10,2,0.6970722079277039,4.594090461730957,0.4000000059604645
Adhesion,2.0,test,10,2,0.7396413087844849,4.586758613586426,0.4000000059604645
Adhesion,2.0,test,10,2,0.7819877862930298,4.582760810852051,0.4000000059604645
Adhesion,2.0,test,10,2,0.822098433971405,4.582934379577637,0.4000000059604645
Adhesion,2.0,test,11,3,0.7481071352958679,4.630858898162842,0.5454545617103577
Adhesion,2.0,test,11,2,0.7906854748725891,4.649004936218262,0.3636363744735718
Adhesion,2.0,test,11,2,0.8106192946434021,4.656957626342773,0.3636363744735718
Adhesion,2.0,test,11,2,0.8300052881240845,4.663739204406738,0.3636363744735718
Adhesion,2.0,test,11,2,0.8491716980934143,4.668868541717529,0.3636363744735718
Adhesion,2.0,test,11,2,0.8676976561546326,4.672783851623535,0.3636363744735718
Adhesion,2.0,test,11,2,0.8773996829986572,4.675820827484131,0.3636363744735718
Adhesion,2.0,test,11,2,0.8862767815589905,4.6777849197387695,0.3636363744735718
Adhesion,2.0,test,12,3,0.7938264012336731,4.765467166900635,0.5
Adhesion,2.0,test,12,3,0.8173926472663879,4.7345404624938965,0.5
Adhesion,2.0,test,12,3,0.8360311388969421,4.738310813903809,0.5
Adhesion,2.0,test,12,3,0.8467535972595215,4.743651390075684,0.5
Adhesion,2.0,test,12,3,0.8566386103630066,4.7462897300720215,0.5
Adhesion,2.0,test,14,5,0.6971743702888489,4.715496063232422,0.7142857313156128
Adhesion,2.0,test,16,6,0.5895746350288391,4.815390586853027,0.75
Adhesion,2.0,test,18,7,0.5312533378601074,4.839803695678711,0.7777777910232544
Adhesion,2.0,test,18,6,0.5979092717170715,4.81470251083374,0.6666666865348816
Adhesion,2.0,test,18,6,0.6450527310371399,4.817080974578857,0.6666666865348816
Adhesion,2.0,test,18,6,0.6854169368743896,4.817506790161133,0.6666666865348816
Adhesion,2.0,test,20,8,0.633418083190918,4.843728065490723,0.800000011920929
Adhesion,2.0,test,20,8,0.6561808586120605,4.884993553161621,0.800000011920929
Adhesion,2.0,test,20,8,0.7046651840209961,4.841979026794434,0.800000011920929
Adhesion,2.0,test,20,8,0.7501439452171326,4.829751014709473,0.800000011920929
Adhesion,2.0,test,20,8,0.7919985055923462,4.823500633239746,0.800000011920929
Adhesion,2.0,test,22,10,0.7177503705024719,4.891265392303467,0.9090909361839294
Adhesion,2.0,test,22,10,0.7423149347305298,4.881724834442139,0.9090909361839294
Adhesion,2.0,test,22,10,0.7680358290672302,4.87654447555542,0.9090909361839294
Adhesion,2.0,test,22,10,0.7906332612037659,4.884421348571777,0.9090909361839294
Adhesion,2.0,test,22,10,0.8117948174476624,4.890024185180664,0.9090909361839294
Adhesion,2.0,test,22,10,0.8316556811332703,4.8939409255981445,0.9090909361839294
Adhesion,2.0,test,22,10,0.8426092267036438,4.903707504272461,0.9090909361839294
