69	0 0 0 0 0 1 3.19478 0 0 0 2 6.65476 0.688374 0 0 3 0 0.933574 0 0 4 1.7803 0 0 0 5 4.49628 0.319775 0 0 6 7.56334 0.725733 0 0 7 0 2.97304 0 0 8 2.17309 2.23571 0 0 9 4.22019 1.76773 0 0 10 0 3.3708 0 0 11 3.30601 2.78466 0 0 12 5.29711 1.96517 0 0 13 8.6465 0.884685 0 0 14 0 4 0 0 15 2.48525 3.90999 0 0 16 5.14938 2.91843 0 0 17 7.78955 3.43667 0 0 18 1.8636 4 0 0 19 2.56955 4 0 0 20 5.48906 4 0 0 21 3.7439 0.107776 0 0 22 2.71484 1.96951 0 0 23 6.94975 3.54343 0 0 24 6.12649 2.04889 0 0 25 1.97028 2.09899 0 0 26 0 1.72855 0 0 27 2.6344 3.08929 0 0 28 2.18045 2.82997 0 0 29 5.71362 1.80539 0 0 30 5.84121 0.744709 0 0 31 4.41579 3.9922 0 0 32 4.14615 2.86841 0 0 33 2.85812 1.21221 0 0 34 1.98002 1.03442 0 0 35 4.05837 1.60478 0 0 36 3.32778 2.32272 0 0 37 8.07782 2.77643 0 0 38 7.26065 1.82732 0 0 39 4.92171 3.88175 0 0 40 6.19559 2.53099 0 0 41 1.85548 1.18736 0 0 42 0 0.892683 0 0 43 1.19669 3.05594 0 0 44 1.25044 2.28955 0 0 45 1.41836 4 0 0 46 1.46803 3.21286 0 0 47 6.69734 1.62289 0 0 48 6.53535 0.787445 0 0 49 4.87463 1.56057 0 0 50 5.14962 0.562897 0 0 51 5.0171 2.72671 0 0 52 4.28972 2.67826 0 0 53 3.36881 4 0 0 54 3.49416 2.9361 0 0 55 2.68644 1.02167 0 0 56 2.86126 0 0 0 57 3.89588 1.63087 0 0 58 3.46726 1.0787 0 0 59 8.52341 1.8978 0 0 60 7.58991 1.5732 0 0 61 6.82651 2.76127 0 0 62 7.32571 2.43003 0 0 63 6.11296 3.76831 0 0 64 5.82152 2.92724 0 0 65 1.14697 0 0 0 66 0.991609 0.819194 0 0 67 0.880957 1.71236 0 0 68 1.20208 1.12726 0 0 69 0 2.52033 0 0 70 1.06648 2.58517 0 0 71 0.865896 4 0 0 72 0.778683 3.41772 0 0 73 2.22621 3.92546 0 0 74 1.87239 3.1424 0 0 
70	0 0 0 -6.44505e-05 -0.000125209 1 3.22625 0 1.63112e-05 -0.000117659 2 6.7062 0.69615 2.56023e-05 3.6507e-06 3 0 0.933574 -0.00017704 0 4 1.7926 0 7.34608e-06 -0.000137716 5 4.51746 0.328369 1.19408e-05 2.91304e-06 6 7.61736 0.72831 2.67866e-05 1.33371e-06 7 0 2.97304 -0.000200016 0 8 2.20584 2.22061 1.8289e-05 -7.70541e-06 9 4.26022 1.76628 2.05006e-05 -1.1149e-06 10 0 3.29457 -0.000107681 -3.45511e-05 11 3.35138 2.77138 2.35219e-05 -6.77345e-06 12 5.34175 1.96096 2.25937e-05 -2.31703e-06 13 8.70096 0.879727 2.70005e-05 -2.11214e-06 14 0 4 -9.09115e-05 0.000136615 15 2.55017 3.92461 3.42025e-05 8.66246e-06 16 5.19375 2.91129 2.28804e-05 -3.3461e-06 17 7.82591 3.44006 1.83043e-05 1.55536e-06 18 1.89666 4 1.56282e-05 0.000197325 19 2.62463 4 2.74756e-05 5.3843e-05 20 5.50953 4 1.05092e-05 8.68884e-05 21 3.76354 0.117731 1.1373e-05 3.32935e-06 22 2.74108 1.9496 1.44175e-05 -9.40377e-06 23 6.98824 3.53636 1.9622e-05 -3.11167e-06 24 6.17629 2.04744 2.4751e-05 -8.523e-07 25 1.98808 2.07752 1.02559e-05 -1.13141e-05 26 0 1.70992 -0.000144038 -1.02223e-05 27 2.70792 3.06594 3.60857e-05 -1.07805e-05 28 2.22747 2.79857 2.35626e-05 -1.48382e-05 29 5.7602 1.8008 2.3079e-05 -2.38128e-06 30 5.88588 0.750119 2.23063e-05 2.19599e-06 31 4.46478 3.98988 2.5354e-05 -1.00237e-06 32 4.19012 2.85985 2.28941e-05 -4.32139e-06 33 2.87761 1.20689 1.10129e-05 -3.11948e-06 34 1.99164 1.02808 6.97571e-06 -3.35262e-06 35 4.09473 1.602 1.86662e-05 -1.84642e-06 36 3.37094 2.30827 2.22896e-05 -7.47231e-06 37 8.12573 2.77925 2.37336e-05 1.39191e-06 38 7.31655 1.82952 2.75588e-05 1.0226e-06 39 4.96322 3.87543 2.14175e-05 -2.57193e-06 40 6.24226 2.52377 2.34022e-05 -3.28564e-06 41 1.87054 1.17679 8.89866e-06 -5.77897e-06 42 0 0.885351 -1.43907e-05 -4.05391e-06 43 1.21799 3.00703 1.078e-05 -2.51484e-05 44 1.2636 2.2713 7.71554e-06 -9.66307e-06 45 1.42699 4 6.87737e-06 0.000112989 46 1.48912 3.16344 1.21716e-05 -2.41261e-05 47 6.74807 1.62261 2.50234e-05 -2.17792e-07 48 6.58851 0.793911 2.63227e-05 3.05669e-06 49 4.91675 1.55463 2.11071e-05 -3.26423e-06 50 5.18179 0.568482 1.65926e-05 1.9045e-06 51 5.06135 2.71883 2.25688e-05 -4.03315e-06 52 4.33257 2.66993 2.21477e-05 -4.03155e-06 53 3.42194 4 2.75102e-05 0.000118256 54 3.54732 2.928 2.75451e-05 -4.10968e-06 55 2.70372 1.0147 1.01056e-05 -3.63866e-06 56 2.87573 0 8.55725e-06 -7.9907e-05 57 3.92358 1.62982 1.49239e-05 -1.11095e-06 58 3.48947 1.0706 1.26324e-05 -4.41789e-06 59 8.58025 1.89688 2.80548e-05 -2.44286e-07 60 7.6475 1.57399 2.83706e-05 4.0639e-07 61 6.87172 2.75889 2.25274e-05 -1.17641e-06 62 7.37862 2.4277 2.61146e-05 -1.118e-06 63 6.15255 3.76321 2.04495e-05 -1.89144e-06 64 5.86255 2.92213 2.10248e-05 -2.47534e-06 65 1.15202 0 3.13629e-06 -0.000173561 66 0.999606 0.809634 4.75632e-06 -5.11905e-06 67 0.894665 1.69103 7.90183e-06 -1.12836e-05 68 1.20971 1.11669 4.60359e-06 -5.72245e-06 69 0 2.48733 -9.65463e-05 -1.77166e-05 70 1.0901 2.5493 1.27319e-05 -1.8519e-05 71 0.858702 4 -8.63019e-07 0.000240964 72 0.774774 3.38057 7.56351e-07 -2.17926e-05 73 2.23903 3.93438 1.19225e-05 6.37011e-06 74 1.93501 3.09614 2.99892e-05 -2.21707e-05 
