2	0 0 0.51892 1.55226 0.947654 1 1 1.54868 1.57191 0.840607 2 2 2.58826 1.57749 0.818998 3 3 1.01835 2.44338 0.948928 4 4 2.08875 2.41544 0.953555 5 5 3.16379 2.41571 0.950976 
3	0 0 0.519994 1.55159 0.948351 1 1 1.56611 1.5767 0.891223 2 2 2.63991 1.58336 0.869416 3 3 1.03054 2.44626 0.949557 4 4 2.12768 2.4194 0.954572 5 5 3.23523 2.41547 0.951556 
